CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Acionista;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes;Percentual_Acoes
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;7465175;Ordinária Classe A;15514585;51.092000
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;7465180;Ordinária Classe A;14851588;48.908000
20.258.278/0001-70;2024-12-31;2;139805;OUROFINO S.A.;7465183;Ordinária Classe A;30366173;100.000000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505567;Preferencial Classe A;11278497;36.556000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505571;Preferencial Classe A;128406;0.416000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505575;Preferencial Classe A;1978348;6.412000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505579;Preferencial Classe A;13897438;45.044000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505583;Preferencial Classe A;386980;1.254000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505587;Preferencial Classe B;109500;0.200000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505591;Preferencial Classe B;30853031;56.250000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505595;Preferencial Classe B;4047;0.007000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505599;Preferencial Classe B;537527;0.980000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505603;Preferencial Classe B;13551516;24.707000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505811;Preferencial Classe B;240300;0.438000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505815;Preferencial Classe A;1278854;4.145000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505819;Preferencial Classe B;380894;0.694000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505823;Preferencial Classe A;1333156;4.321000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505827;Preferencial Classe B;631600;1.152000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505831;Preferencial Classe B;335300;0.611000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505835;Preferencial Classe B;2329843;4.248000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505839;Preferencial Classe B;104800;0.191000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505843;Preferencial Classe B;57600;0.105000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505847;Preferencial Classe B;5713415;10.417000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505851;Preferencial Classe A;571352;1.852000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505854;Preferencial Classe A;30853031;100.000000
21.389.501/0001-81;2024-12-31;3;141710;COMPASS GÁS E ENERGIA S.A.;7505854;Preferencial Classe B;54849373;100.000000
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;7423789;Preferencial Classe B;4825755;0.724000
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;7423801;Preferencial Classe B;87735896;13.169000
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;7423802;Preferencial Classe B;573683211;86.107000
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;7423803;Preferencial Classe B;666244862;100.000000
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;7424901;Preferencial Classe B;4825755;0.724000
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;7424913;Preferencial Classe B;87735896;13.169000
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;7424914;Preferencial Classe B;573683211;86.107000
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;7424915;Preferencial Classe B;666244862;100.000000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493863;Ordinária Classe A;1048888;1.872000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493864;Ordinária Classe A;1048888;1.872000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493865;Ordinária Classe A;9061829;16.174000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493866;Ordinária Classe A;35804067;63.907000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493867;Preferencial Classe A;2000;99.010000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493868;Preferencial Classe A;10;0.495000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493868;Ordinária Classe A;8990;50.000000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493869;Preferencial Classe A;10;0.495000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493869;Ordinária Classe A;8990;50.000000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493872;Preferencial Classe A;2020;100.000000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493872;Ordinária Classe A;17980;100.000000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493873;Ordinária Classe A;9061829;16.174000
23.236.821/0001-27;2024-12-31;2;141498;PATRIMAR ENGENHARIA S.A.;7493876;Ordinária Classe A;56025501;100.000000
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;7449267;Preferencial Classe A;4173066;97.706000
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;7449271;Preferencial Classe A;97980;2.294000
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;7449385;Preferencial Classe B;737396;100.000000
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;7449391;Preferencial Classe A;4271046;100.000000
24.962.466/0001-36;2024-12-31;2;139365;RUMO MALHA NORTE S.A.;7449391;Preferencial Classe B;737396;100.000000
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;7481429;Ordinária Classe A;229385347;100.000000
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;7481430;Ordinária Classe A;229385347;100.000000
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;7481433;Ordinária Classe A;229385347;100.000000
24.990.777/0001-09;2024-12-31;3;141096;GRUPO MATEUS S.A.;7481444;Ordinária Classe A;229385347;100.000000
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;7423820;Preferencial Classe A;21398003;100.000000
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;7423820;Ordinária Classe A;26879549;100.000000
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;7423846;Preferencial Classe A;21398003;100.000000
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;7423846;Ordinária Classe A;26879549;100.000000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414008;Ordinária Classe A;47932493;86.491000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414009;Ordinária Classe A;7502400;1.877000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414014;Ordinária Classe A;21900008;5.479000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414019;Ordinária Classe A;79733578;19.946000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414020;Ordinária Classe A;2;0.000000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414021;Ordinária Classe A;24822195;6.210000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414022;Ordinária Classe A;265784616;66.489000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414023;Ordinária Classe A;399742799;100.000000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414034;Ordinária Classe A;7486286;13.509000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414036;Ordinária Classe A;7502400;1.877000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414041;Ordinária Classe A;21900008;5.479000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414046;Ordinária Classe A;79733578;19.946000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414047;Ordinária Classe A;2;0.000000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414048;Ordinária Classe A;24822195;6.210000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414049;Ordinária Classe A;265784616;66.489000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414050;Ordinária Classe A;399742799;100.000000
26.462.693/0001-28;2024-12-31;1;138281;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;7414060;Ordinária Classe A;55418779;100.000000
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;7527715;Ordinária Classe A;21169408;7.969000
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;7527719;Ordinária Classe A;36299128;13.665000
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;7527720;Ordinária Classe A;9225394;3.473000
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;7527738;Ordinária Classe A;18112906;6.818000
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;7527742;Ordinária Classe A;61076274;22.992000
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;7527743;Ordinária Classe A;0;0.000000
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;7527744;Ordinária Classe A;119761840;45.083000
26.659.061/0001-59;2024-12-31;6;142157;MPM CORPÓREOS S.A.;7527745;Ordinária Classe A;265644950;100.000000
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;7500900;Preferencial Classe A;0;0.000000
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;7500900;Preferencial Classe B;1397425360;100.000000
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;7500922;Preferencial Classe A;241405092;8.440000
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;7500940;Preferencial Classe A;144615018;5.056000
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;7500944;Preferencial Classe A;273592976;9.565000
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;7500948;Preferencial Classe A;48239200;1.687000
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;7500949;Preferencial Classe A;2152429294;75.252000
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;7500949;Preferencial Classe B;0;0.000000
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;7500950;Preferencial Classe A;2860281580;100.000000
30.306.294/0001-45;2024-12-31;4;141596;BCO BTG PACTUAL S.A.;7500950;Preferencial Classe B;1397425360;100.000000
31.553.627/0001-01;2024-12-31;3;141862;MOBLY S.A.;7515688;Ordinária Classe A;14610500;32.728000
31.553.627/0001-01;2024-12-31;3;141862;MOBLY S.A.;7515709;Ordinária Classe A;30032362;67.272000
31.553.627/0001-01;2024-12-31;3;141862;MOBLY S.A.;7515710;Ordinária Classe A;44642862;100.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467521;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467522;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467523;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467524;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467525;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467526;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467530;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467531;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467532;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467572;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467573;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467577;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467581;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467582;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467583;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467584;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467585;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467586;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467587;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467588;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467589;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467590;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467591;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467592;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467593;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467594;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467595;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467596;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467597;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467598;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467599;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467600;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467606;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467608;;0;0.000000
32.161.500/0001-00;2024-12-31;2;139879;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7467609;;0;100.000000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470493;Ordinária Classe OR;12099836;4.911000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470494;Ordinária Classe OR;0;0.000000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470495;Ordinária Classe OR;0;0.000000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470496;Ordinária Classe OR;0;100.000000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470497;Ordinária Classe OR;15177726;6.160000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470501;Ordinária Classe OR;51463269;20.888000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470505;Ordinária Classe OR;31895524;12.946000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470505;Preferencial Classe PR;0;0.000000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470509;Ordinária Classe OR;0;0.000000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470510;Ordinária Classe OR;135738063;55.094000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470511;Ordinária Classe OR;246374418;100.000000
33.035.536/0001-00;2024-12-31;3;139959;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7470511;Preferencial Classe PR;0;100.000000
33.050.071/0001-58;2024-12-31;4;142029;AMPLA ENERGIA E SERVICOS S.A.;7523264;Ordinária Classe A;0;0.000000
33.050.071/0001-58;2024-12-31;4;142029;AMPLA ENERGIA E SERVICOS S.A.;7523266;Ordinária Classe A;0;100.000000
33.050.196/0001-88;2024-12-31;3;141684;CIA PAULISTA DE FORCA E LUZ;7504141;Ordinária Classe A;730435698;100.000000
33.050.196/0001-88;2024-12-31;3;141684;CIA PAULISTA DE FORCA E LUZ;7504183;Ordinária Classe A;730435698;100.000000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501412;Ordinária Classe A;765;0.005000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501413;Ordinária Classe A;1110;0.007000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501414;Ordinária Classe A;1740;0.011000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501415;Preferencial Classe A;2500;0.015000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501416;Ordinária Classe A;3075;0.020000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501416;Preferencial Classe A;3075;0.019000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501417;Ordinária Classe A;1150;0.007000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501418;Ordinária Classe A;300;0.002000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501419;Ordinária Classe A;565;0.004000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501420;Ordinária Classe A;14605;0.093000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501420;Preferencial Classe A;105;0.001000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501421;Ordinária Classe A;2605;0.017000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501422;Ordinária Classe A;32455;0.206000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501422;Preferencial Classe A;33955;0.210000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501423;Ordinária Classe A;1815;0.012000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501425;Ordinária Classe A;94555;0.600000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501425;Preferencial Classe A;515055;3.190000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501426;Ordinária Classe A;15589625;98.918000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501426;Preferencial Classe A;14597620;90.416000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501427;Ordinária Classe A;6;0.000000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501428;Ordinária Classe A;1999999976;99.999000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501429;Ordinária Classe A;14605;0.001000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501429;Preferencial Classe A;105;100.000000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501430;Ordinária Classe A;6;0.000000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501431;Ordinária Classe A;6;0.000000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501434;Ordinária Classe A;2000014599;100.000000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501434;Preferencial Classe A;105;100.000000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501436;Preferencial Classe A;992200;6.146000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501436;Ordinária Classe A;0;0.000000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501440;Ordinária Classe A;2500;0.016000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501441;Ordinária Classe A;505;0.003000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501441;Preferencial Classe A;375;0.002000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501442;Ordinária Classe A;12760;0.081000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501445;Ordinária Classe A;15760130;100.000000
33.228.024/0001-51;2024-12-31;3;141608;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7501445;Preferencial Classe A;16144885;100.000000
33.386.210/0001-19;2024-12-31;1;138487;SONDOTECNICA ENGENHARIA SOLOS S.A.;7421510;Preferencial Classe A;101203;12.899000
33.386.210/0001-19;2024-12-31;1;138487;SONDOTECNICA ENGENHARIA SOLOS S.A.;7421510;Preferencial Classe B;411880;50.395000
33.386.210/0001-19;2024-12-31;1;138487;SONDOTECNICA ENGENHARIA SOLOS S.A.;7421514;Preferencial Classe A;106277;13.545000
33.386.210/0001-19;2024-12-31;1;138487;SONDOTECNICA ENGENHARIA SOLOS S.A.;7421514;Preferencial Classe B;92388;11.304000
33.386.210/0001-19;2024-12-31;1;138487;SONDOTECNICA ENGENHARIA SOLOS S.A.;7421520;Preferencial Classe A;21400;2.728000
